date,price_spain,price_france,price_portugal,spread_fr_es,spread_pt_es
2022-01-04,152.14541666666665,156.29833333333332,152.47333333333333,4.15291666666667,0.32791666666668107
2022-01-05,180.20000000000002,185.55666666666664,180.98791666666668,5.3566666666666265,0.7879166666666606
2022-01-06,212.97916666666666,225.76666666666665,212.97916666666666,12.787499999999994,0.0
2022-01-07,215.85583333333332,215.915,215.85583333333332,0.0591666666666697,0.0
2022-01-08,203.44625,176.55708333333334,204.31541666666666,-26.889166666666654,0.869166666666672
2022-01-09,119.24374999999999,150.28166666666667,119.82541666666667,31.037916666666675,0.5816666666666777
2022-01-10,217.26458333333335,261.25166666666667,217.26458333333335,43.98708333333332,0.0
2022-01-11,223.16333333333333,253.95875,223.16333333333333,30.795416666666682,0.0
2022-01-12,206.06833333333336,237.20416666666665,206.06833333333336,31.135833333333295,0.0
2022-01-13,215.105,223.69625,215.105,8.591250000000002,0.0
2022-01-14,202.94708333333335,233.57833333333335,202.94708333333335,30.631249999999994,0.0
2022-01-15,218.81833333333336,220.4958333333333,218.81833333333336,1.6774999999999523,0.0
2022-01-16,213.09625000000003,212.54958333333332,213.09625000000003,-0.5466666666667095,0.0
2022-01-17,244.66958333333332,261.13,244.66958333333332,16.460416666666674,0.0
2022-01-18,222.73000000000002,244.82500000000002,222.73000000000002,22.095,0.0
2022-01-19,213.16083333333333,236.03,213.16083333333333,22.869166666666672,0.0
2022-01-20,190.63916666666668,228.01791666666668,190.63916666666668,37.37875,0.0
2022-01-21,179.0895833333333,216.69375,179.0895833333333,37.604166666666686,0.0
2022-01-22,190.41458333333333,202.73791666666668,190.41458333333333,12.323333333333352,0.0
2022-01-23,201.34,196.96833333333333,201.34,-4.37166666666667,0.0
2022-01-24,226.99875,246.99625,226.99875,19.997500000000002,0.0
2022-01-25,224.23666666666668,295.10541666666666,224.23666666666668,70.86874999999998,0.0
2022-01-26,236.77125,275.45458333333335,236.77125,38.68333333333334,0.0
2022-01-27,232.50208333333333,262.1454166666667,232.50208333333333,29.643333333333345,0.0
2022-01-28,224.58791666666664,250.65291666666667,224.58791666666664,26.065000000000026,0.0
2022-01-29,223.35500000000002,218.89666666666668,223.35500000000002,-4.458333333333343,0.0
2022-01-30,230.50458333333333,223.54875,230.50458333333333,-6.955833333333317,0.0
2022-01-31,221.81708333333333,213.47708333333333,223.95458333333332,-8.340000000000003,2.1374999999999886
2022-02-01,206.54125,213.76416666666668,206.54125,7.222916666666691,0.0
2022-02-02,210.17624999999998,205.80666666666664,210.17624999999998,-4.369583333333338,0.0
2022-02-03,207.89,205.96583333333334,207.89,-1.9241666666666504,0.0
2022-02-04,197.02625,192.80875,197.02625,-4.217500000000001,0.0
2022-02-05,198.37249999999997,193.2770833333333,198.37249999999997,-5.095416666666665,0.0
2022-02-06,190.4675,136.96375,190.4675,-53.50375,0.0
2022-02-07,206.46208333333334,205.50291666666666,206.46208333333334,-0.9591666666666754,0.0
2022-02-08,203.69833333333335,202.52958333333333,203.69833333333335,-1.168750000000017,0.0
2022-02-09,210.52458333333334,209.28583333333333,210.52458333333334,-1.2387500000000102,0.0
2022-02-10,205.7025,204.92291666666665,209.12541666666667,-0.7795833333333348,3.42291666666668
2022-02-11,196.49291666666667,206.9625,196.49291666666667,10.469583333333333,0.0
2022-02-12,198.9383333333333,190.93125,198.9383333333333,-8.007083333333298,0.0
2022-02-13,164.04416666666665,150.26333333333335,165.38708333333332,-13.780833333333305,1.3429166666666674
2022-02-14,183.32375000000002,187.27374999999998,183.32375000000002,3.94999999999996,0.0
2022-02-15,199.94458333333333,193.44500000000002,199.94458333333333,-6.499583333333305,0.0
2022-02-16,178.09124999999997,152.46,178.13541666666666,-25.631249999999966,0.04416666666668334
2022-02-17,163.40916666666666,132.70374999999999,168.34166666666667,-30.70541666666668,4.9325000000000045
2022-02-18,184.25625,158.68625,184.25625,-25.569999999999993,0.0
2022-02-19,137.75791666666666,115.94541666666667,137.75791666666666,-21.812499999999986,0.0
2022-02-20,162.64208333333332,94.34416666666668,163.06291666666667,-68.29791666666664,0.4208333333333485
2022-02-21,183.31791666666666,153.67249999999999,186.37958333333333,-29.645416666666677,3.0616666666666674
2022-02-22,179.73916666666665,175.00291666666666,180.52166666666668,-4.736249999999984,0.7825000000000273
2022-02-23,195.86208333333335,189.37875,195.86208333333335,-6.4833333333333485,0.0
2022-02-24,205.6025,187.14458333333334,205.6025,-18.457916666666648,0.0
2022-02-25,240.13125,245.43458333333334,240.13125,5.303333333333342,0.0
2022-02-26,261.1120833333333,243.39625,261.1120833333333,-17.715833333333308,0.0
2022-02-27,256.83750000000003,196.55291666666665,256.83750000000003,-60.28458333333339,0.0
2022-02-28,277.77500000000003,250.95291666666665,277.77500000000003,-26.82208333333338,0.0
2022-03-01,258.65875,270.0158333333333,258.65875,11.357083333333321,0.0
2022-03-02,254.03041666666664,274.0183333333334,254.03041666666664,19.987916666666734,0.0
2022-03-03,341.5229166666666,346.6658333333333,341.06166666666667,5.142916666666679,-0.46124999999995
