date,demand_mwh_day,demand_mean_mw,demand_peak_mw,demand_peak_hour
2014-12-31,610512.0,25438.0,25438.0,23
2015-01-01,571080.0,23795.0,29919.0,20
2015-01-02,676067.0,28169.458333333332,34839.0,19
2015-01-03,657926.0,27413.583333333332,31903.0,20
2015-01-04,624535.0,26022.291666666668,32054.0,20
2015-01-05,698009.0,29083.708333333332,33763.0,9
2015-01-06,576909.0,24037.875,30067.0,20
2015-01-07,770449.0,32102.041666666668,38572.0,9
2015-01-08,790115.0,32921.458333333336,38545.0,18
2015-01-09,782316.0,32596.5,37861.0,9
2015-01-10,687649.0,28652.041666666668,33597.0,19
2015-01-11,641319.0,26721.625,32699.0,20
2015-01-12,761208.0,31717.0,37941.0,19
2015-01-13,771450.0,32143.75,37598.0,19
2015-01-14,773836.0,32243.166666666668,38265.0,19
2015-01-15,772603.0,32191.791666666668,37688.0,19
2015-01-16,776508.0,32354.5,37134.0,10
2015-01-17,702056.0,29252.333333333332,34478.0,19
2015-01-18,663503.0,27645.958333333332,33962.0,20
2015-01-19,795959.0,33164.958333333336,38758.0,19
2015-01-20,810986.0,33791.083333333336,39336.0,18
2015-01-21,818144.0,34089.333333333336,39934.0,19
2015-01-22,817542.0,34064.25,39970.0,18
2015-01-23,810497.0,33770.708333333336,38808.0,18
2015-01-24,716472.0,29853.0,35076.0,20
2015-01-25,667800.0,27825.0,34067.0,19
2015-01-26,789424.0,32892.666666666664,38952.0,19
2015-01-27,796589.0,33191.208333333336,38968.0,18
2015-01-28,793623.0,33067.625,38793.0,19
2015-01-29,784117.0,32671.541666666668,38572.0,19
2015-01-30,771262.0,32135.916666666668,36566.0,18
2015-01-31,692247.0,28843.625,33259.0,19
2015-02-01,655724.0,27321.833333333332,33603.0,20
2015-02-02,789878.0,32911.583333333336,38936.0,19
2015-02-03,812154.0,33839.75,39557.0,18
2015-02-04,828144.0,34506.0,40420.0,18
2015-02-05,842830.0,35117.916666666664,41514.0,18
2015-02-06,829252.0,34552.166666666664,39632.0,18
2015-02-07,743444.0,30976.833333333332,35914.0,19
2015-02-08,689445.0,28726.875,35157.0,19
2015-02-09,812279.0,33844.958333333336,40537.0,19
2015-02-10,818301.0,34095.875,39978.0,19
2015-02-11,809172.0,33715.5,39289.0,19
2015-02-12,802452.0,33435.5,38576.0,19
2015-02-13,783407.0,32641.958333333332,37458.0,9
2015-02-14,692731.0,28863.791666666668,33462.0,19
2015-02-15,641664.0,26736.0,32115.0,20
2015-02-16,745982.0,31082.583333333332,36105.0,9
2015-02-17,763754.0,31823.083333333332,37201.0,19
2015-02-18,786122.0,32755.083333333332,37990.0,19
2015-02-19,772436.0,32184.833333333332,37305.0,19
2015-02-20,764281.0,31845.041666666668,36618.0,9
2015-02-21,687333.0,28638.875,32787.0,19
2015-02-22,633460.0,26394.166666666668,32594.0,20
2015-02-23,749605.0,31233.541666666668,36912.0,19
2015-02-24,774039.0,32251.625,37945.0,19
2015-02-25,769361.0,32056.708333333332,37560.0,19
2015-02-26,758806.0,31616.916666666668,36504.0,19
2015-02-27,744171.0,31007.125,35284.0,9
2015-02-28,656232.0,27343.0,31372.0,19
2015-03-01,604051.0,25168.791666666668,30169.0,20
2015-03-02,713294.0,29720.583333333332,34877.0,19
2015-03-03,723022.0,30125.916666666668,34814.0,19
2015-03-04,717430.0,29892.916666666668,34523.0,19
2015-03-05,735825.0,30659.375,35921.0,19
2015-03-06,723645.0,30151.875,34585.0,9
2015-03-07,638470.0,26602.916666666668,30348.0,19
2015-03-08,585768.0,24407.0,29678.0,20
2015-03-09,697013.0,29042.208333333332,34224.0,19
2015-03-10,706208.0,29425.333333333332,34825.0,19
2015-03-11,702684.0,29278.5,34173.0,19
2015-03-12,696807.0,29033.625,33823.0,19
2015-03-13,705600.0,29400.0,33540.0,9
2015-03-14,642773.0,26782.208333333332,30785.0,19
2015-03-15,604028.0,25167.833333333332,30681.0,20
2015-03-16,716263.0,29844.291666666668,35532.0,19
2015-03-17,733957.0,30581.541666666668,36235.0,19
2015-03-18,734589.0,30607.875,35136.0,19
2015-03-19,689057.0,28710.708333333332,33772.0,19
2015-03-20,712813.0,29700.541666666668,34599.0,19
2015-03-21,652512.0,27188.0,31258.0,19
2015-03-22,605978.0,25249.083333333332,30696.0,20
2015-03-23,732657.0,30527.375,36724.0,19
2015-03-24,749491.0,31228.791666666668,36742.0,19
2015-03-25,750797.0,31283.208333333332,37104.0,19
2015-03-26,735960.0,30665.0,36069.0,19
2015-03-27,718028.0,29917.833333333332,34762.0,9
2015-03-28,621734.0,25905.583333333332,29419.0,20
2015-03-29,566413.0,23600.541666666668,28291.0,19
2015-03-30,664519.0,27688.291666666668,31713.0,10
2015-03-31,665057.0,27710.708333333332,31685.0,8
2015-04-01,651016.0,27125.666666666668,30717.0,9
2015-04-02,569357.0,23723.208333333332,27855.0,19
2015-04-03,520078.0,21669.916666666668,25739.0,19
2015-04-04,547807.0,22825.291666666668,27587.0,19
2015-04-05,527399.0,21974.958333333332,26800.0,19
2015-04-06,573192.0,23883.0,28986.0,19
2015-04-07,660442.0,27518.416666666668,32051.0,19
2015-04-08,679168.0,28298.666666666668,33020.0,19
2015-04-09,688971.0,28707.125,32754.0,10
2015-04-10,676129.0,28172.041666666668,32279.0,8
2015-04-11,595978.0,24832.416666666668,29079.0,19
2015-04-12,557199.0,23216.625,28057.0,19
2015-04-13,662889.0,27620.375,31808.0,19
2015-04-14,672093.0,28003.875,31993.0,19
2015-04-15,677940.0,28247.5,32299.0,19
2015-04-16,677840.0,28243.333333333332,32400.0,19
2015-04-17,673849.0,28077.041666666668,31971.0,10
2015-04-18,596125.0,24838.541666666668,28521.0,19
2015-04-19,556201.0,23175.041666666668,27830.0,19
2015-04-20,654418.0,27267.416666666668,31704.0,19
2015-04-21,666605.0,27775.208333333332,31869.0,19
2015-04-22,665808.0,27742.0,31511.0,10
2015-04-23,648429.0,27017.875,30479.0,19
2015-04-24,654508.0,27271.166666666668,30767.0,10
2015-04-25,597457.0,24894.041666666668,28299.0,9
2015-04-26,551687.0,22986.958333333332,27364.0,19
2015-04-27,658018.0,27417.416666666668,31460.0,10
2015-04-28,667867.0,27827.791666666668,31612.0,19
2015-04-29,663279.0,27636.625,31257.0,10
2015-04-30,670031.0,27917.958333333332,31522.0,19
2015-05-01,521495.0,21728.958333333332,25710.0,19
2015-05-02,565944.0,23581.0,27023.0,19
2015-05-03,543955.0,22664.791666666668,27116.0,19
2015-05-04,659261.0,27469.208333333332,31940.0,10
2015-05-05,675880.0,28161.666666666668,32283.0,10
2015-05-06,673248.0,28052.0,31856.0,10
2015-05-07,671990.0,27999.583333333332,31549.0,10
2015-05-08,673952.0,28081.333333333332,32290.0,11
2015-05-09,600999.0,25041.625,28237.0,11
2015-05-10,563585.0,23482.708333333332,27379.0,20
2015-05-11,678918.0,28288.25,32948.0,11
2015-05-12,689164.0,28715.166666666668,32761.0,11
2015-05-13,697144.0,29047.666666666668,33219.0,10
2015-05-14,710643.0,29610.125,33887.0,11
2015-05-15,668045.0,27835.208333333332,31442.0,10
2015-05-16,593455.0,24727.291666666668,27728.0,11
2015-05-17,555790.0,23157.916666666668,27235.0,20
2015-05-18,673519.0,28063.291666666668,32674.0,11
2015-05-19,683199.0,28466.625,32685.0,10
2015-05-20,674590.0,28107.916666666668,31748.0,10
2015-05-21,667236.0,27801.5,31432.0,10
2015-05-22,665861.0,27744.208333333332,31754.0,10
2015-05-23,599348.0,24972.833333333332,28101.0,10
2015-05-24,551111.0,22962.958333333332,26898.0,20
2015-05-25,657147.0,27381.125,31122.0,10
2015-05-26,671176.0,27965.666666666668,31643.0,10
2015-05-27,677403.0,28225.125,32044.0,10
2015-05-28,685046.0,28543.583333333332,32073.0,11
2015-05-29,682567.0,28440.291666666668,32222.0,11
2015-05-30,607736.0,25322.333333333332,28727.0,11
2015-05-31,561843.0,23410.125,27263.0,20
2015-06-01,657791.0,27407.958333333332,31144.0,11
2015-06-02,705091.0,29378.791666666668,33745.0,11
2015-06-03,708746.0,29531.083333333332,33752.0,11
2015-06-04,693120.0,28880.0,32665.0,11
2015-06-05,703235.0,29301.458333333332,33560.0,11
2015-06-06,626835.0,26118.125,29789.0,11
2015-06-07,581586.0,24232.75,28575.0,20
2015-06-08,712001.0,29666.708333333332,34245.0,11
2015-06-09,720829.0,30034.541666666668,34616.0,11
2015-06-10,710587.0,29607.791666666668,33543.0,11
2015-06-11,701780.0,29240.833333333332,33359.0,11
2015-06-12,676700.0,28195.833333333332,32128.0,10
2015-06-13,604178.0,25174.083333333332,28641.0,11
2015-06-14,549886.0,22911.916666666668,26646.0,20
2015-06-15,662014.0,27583.916666666668,32086.0,10
2015-06-16,668950.0,27872.916666666668,31742.0,10
2015-06-17,675692.0,28153.833333333332,32016.0,11
2015-06-18,684788.0,28532.833333333332,32581.0,11
2015-06-19,695030.0,28959.583333333332,33389.0,11
2015-06-20,628583.0,26190.958333333332,29932.0,11
2015-06-21,589233.0,24551.375,28262.0,20
2015-06-22,714402.0,29766.75,34665.0,11
2015-06-23,710270.0,29594.583333333332,34327.0,11
2015-06-24,662044.0,27585.166666666668,31197.0,11
2015-06-25,712297.0,29679.041666666668,33974.0,11
2015-06-26,724139.0,30172.458333333332,34947.0,11
2015-06-27,663531.0,27647.125,32057.0,11
2015-06-28,624562.0,26023.416666666668,30600.0,20
2015-06-29,754336.0,31430.666666666668,36402.0,11
2015-06-30,786116.0,32754.833333333332,38154.0,11
2015-07-01,779674.0,32486.416666666668,37298.0,11
2015-07-02,757347.0,31556.125,36021.0,11
2015-07-03,761492.0,31728.833333333332,36636.0,11
2015-07-04,685430.0,28559.583333333332,32266.0,11
2015-07-05,642328.0,26763.666666666668,31617.0,20
2015-07-06,785576.0,32732.333333333332,38364.0,15
2015-07-07,800687.0,33361.958333333336,38642.0,11
2015-07-08,805553.0,33564.708333333336,38634.0,15
2015-07-09,793254.0,33052.25,38028.0,11
2015-07-10,791633.0,32984.708333333336,37842.0,11
2015-07-11,699340.0,29139.166666666668,33133.0,11
2015-07-12,640170.0,26673.75,31045.0,20
2015-07-13,781491.0,32562.125,38190.0,13
2015-07-14,796190.0,33174.583333333336,38177.0,11
2015-07-15,804941.0,33539.208333333336,38832.0,14
2015-07-16,805491.0,33562.125,38921.0,11
2015-07-17,797162.0,33215.083333333336,38746.0,11
2015-07-18,708279.0,29511.625,33785.0,11
2015-07-19,646846.0,26951.916666666668,30989.0,20
2015-07-20,789585.0,32899.375,38215.0,11
2015-07-21,817414.0,34058.916666666664,39958.0,11
2015-07-22,806159.0,33589.958333333336,39275.0,11
2015-07-23,801463.0,33394.291666666664,38847.0,11
2015-07-24,800796.0,33366.5,39179.0,11
2015-07-25,679152.0,28298.0,31780.0,11
2015-07-26,634270.0,26427.916666666668,31194.0,20
2015-07-27,776599.0,32358.291666666668,37793.0,11
2015-07-28,787600.0,32816.666666666664,37971.0,11
2015-07-29,794242.0,33093.416666666664,38561.0,11
2015-07-30,773395.0,32224.791666666668,37049.0,11
2015-07-31,726904.0,30287.666666666668,34902.0,11
2015-08-01,630495.0,26270.625,29753.0,11
2015-08-02,599264.0,24969.333333333332,29610.0,20
2015-08-03,725953.0,30248.041666666668,35724.0,11
2015-08-04,737893.0,30745.541666666668,35982.0,11
2015-08-05,744240.0,31010.0,36253.0,11
2015-08-06,742511.0,30937.958333333332,35918.0,11
2015-08-07,733829.0,30576.208333333332,35986.0,11
2015-08-08,658607.0,27441.958333333332,30794.0,11
2015-08-09,584184.0,24341.0,28424.0,20
2015-08-10,696924.0,29038.5,33762.0,11
2015-08-11,718493.0,29937.208333333332,34596.0,11
2015-08-12,719418.0,29975.75,34863.0,11
2015-08-13,705605.0,29400.208333333332,34094.0,11
2015-08-14,662561.0,27606.708333333332,31704.0,11
2015-08-15,574377.0,23932.375,26378.0,19
2015-08-16,560475.0,23353.125,27721.0,20
2015-08-17,656164.0,27340.166666666668,32338.0,11
2015-08-18,663851.0,27660.458333333332,31634.0,11
2015-08-19,664229.0,27676.208333333332,31786.0,11
2015-08-20,681113.0,28379.708333333332,32574.0,19
2015-08-21,694907.0,28954.458333333332,33850.0,11
2015-08-22,627769.0,26157.041666666668,29196.0,11
2015-08-23,573157.0,23881.541666666668,27861.0,20
2015-08-24,673475.0,28061.458333333332,32535.0,11
2015-08-25,690408.0,28767.0,32971.0,11
2015-08-26,702001.0,29250.041666666668,34009.0,11
2015-08-27,715554.0,29814.75,34884.0,11
2015-08-28,720783.0,30032.625,34895.0,11
2015-08-29,649373.0,27057.208333333332,30840.0,11
2015-08-30,615481.0,25645.041666666668,29962.0,19
2015-08-31,726290.0,30262.083333333332,35461.0,11
2015-09-01,732877.0,30536.541666666668,36637.0,11
2015-09-02,725709.0,30237.875,35529.0,11
2015-09-03,703488.0,29312.0,33452.0,11
2015-09-04,681922.0,28413.416666666668,32617.0,11
2015-09-05,595511.0,24812.958333333332,28104.0,19
2015-09-06,550452.0,22935.5,27358.0,19
2015-09-07,659871.0,27494.625,32067.0,11
2015-09-08,662247.0,27593.625,31536.0,19
2015-09-09,689263.0,28719.291666666668,33812.0,11
2015-09-10,684977.0,28540.708333333332,32663.0,11
2015-09-11,657685.0,27403.541666666668,31057.0,11
2015-09-12,603706.0,25154.416666666668,28558.0,11
2015-09-13,555011.0,23125.458333333332,27769.0,19
2015-09-14,663463.0,27644.291666666668,31869.0,19
2015-09-15,673410.0,28058.75,32144.0,19
2015-09-16,686950.0,28622.916666666668,33037.0,11
2015-09-17,674795.0,28116.458333333332,32032.0,10
2015-09-18,657067.0,27377.791666666668,30910.0,19
2015-09-19,593652.0,24735.5,28064.0,19
2015-09-20,547410.0,22808.75,27504.0,19
2015-09-21,668146.0,27839.416666666668,33195.0,19
2015-09-22,690031.0,28751.291666666668,32961.0,19
2015-09-23,679931.0,28330.458333333332,32077.0,10
2015-09-24,662641.0,27610.041666666668,31498.0,19
2015-09-25,673151.0,28047.958333333332,31675.0,18
2015-09-26,602267.0,25094.458333333332,28257.0,19
2015-09-27,552333.0,23013.875,27564.0,19
2015-09-28,664941.0,27705.875,32118.0,18
2015-09-29,674352.0,28098.0,32070.0,18
2015-09-30,671497.0,27979.041666666668,32151.0,18
2015-10-01,669153.0,27881.375,32334.0,18
2015-10-02,667921.0,27830.041666666668,31530.0,18
2015-10-03,594950.0,24789.583333333332,28090.0,19
2015-10-04,556758.0,23198.25,27995.0,19
2015-10-05,678569.0,28273.708333333332,32955.0,18
2015-10-06,686608.0,28608.666666666668,33236.0,18
2015-10-07,674904.0,28121.0,32545.0,18
2015-10-08,665878.0,27744.916666666668,32199.0,18
2015-10-09,652357.0,27181.541666666668,30995.0,10
2015-10-10,584084.0,24336.833333333332,27606.0,19
2015-10-11,544064.0,22669.333333333332,27048.0,18
2015-10-12,555596.0,23149.833333333332,27689.0,19
2015-10-13,655656.0,27319.0,32109.0,18
2015-10-14,665412.0,27725.5,32260.0,18
2015-10-15,666597.0,27774.875,32344.0,18
2015-10-16,664662.0,27694.25,31691.0,18
2015-10-17,590831.0,24617.958333333332,28001.0,18
2015-10-18,550516.0,22938.166666666668,27496.0,19
2015-10-19,665781.0,27740.875,32843.0,18
2015-10-20,674784.0,28116.0,32908.0,18
2015-10-21,672864.0,28036.0,32951.0,18
2015-10-22,670109.0,27921.208333333332,32705.0,18
2015-10-23,667026.0,27792.75,31824.0,18
2015-10-24,592119.0,24671.625,28359.0,18
2015-10-25,549185.0,22882.708333333332,27342.0,19
2015-10-26,657618.0,27400.75,33816.0,19
2015-10-27,675714.0,28154.75,33269.0,19
2015-10-28,673299.0,28054.125,33037.0,19
2015-10-29,675708.0,28154.5,33312.0,19
2015-10-30,673816.0,28075.666666666668,32513.0,18
2015-10-31,598177.0,24924.041666666668,28393.0,19
2015-11-01,550989.0,22957.875,27236.0,20
2015-11-02,638832.0,26618.0,31558.0,18
2015-11-03,685873.0,28578.041666666668,33136.0,11
2015-11-04,684425.0,28517.708333333332,33073.0,18
2015-11-05,680060.0,28335.833333333332,33040.0,18
2015-11-06,673582.0,28065.916666666668,32247.0,18
2015-11-07,599894.0,24995.583333333332,28341.0,19
2015-11-08,554862.0,23119.25,27369.0,19
2015-11-09,653252.0,27218.833333333332,31808.0,19
2015-11-10,672434.0,28018.083333333332,32928.0,18
2015-11-11,677936.0,28247.333333333332,33050.0,19
2015-11-12,679233.0,28301.375,33160.0,18
2015-11-13,680810.0,28367.083333333332,32636.0,18
2015-11-14,600224.0,25009.333333333332,28435.0,19
2015-11-15,554841.0,23118.375,27733.0,20
2015-11-16,677589.0,28232.875,33816.0,18
2015-11-17,690464.0,28769.333333333332,33870.0,19
2015-11-18,697060.0,29044.166666666668,34159.0,19
2015-11-19,692728.0,28863.666666666668,33725.0,18
2015-11-20,690349.0,28764.541666666668,33150.0,18
2015-11-21,623592.0,25983.0,29557.0,19
2015-11-22,587714.0,24488.083333333332,29392.0,20
2015-11-23,728791.0,30366.291666666668,36479.0,18
2015-11-24,748546.0,31189.416666666668,36864.0,19
2015-11-25,748983.0,31207.625,36475.0,18
2015-11-26,737833.0,30743.041666666668,35774.0,18
2015-11-27,730344.0,30431.0,35027.0,18
2015-11-28,648332.0,27013.833333333332,30650.0,20
2015-11-29,603727.0,25155.291666666668,30318.0,20
2015-11-30,733478.0,30561.583333333332,36577.0,19
2015-12-01,753456.0,31394.0,36904.0,19
2015-12-02,752605.0,31358.541666666668,36519.0,19
2015-12-03,747590.0,31149.583333333332,36337.0,19
2015-12-04,737532.0,30730.5,35013.0,18
2015-12-05,652670.0,27194.583333333332,30717.0,20
2015-12-06,606425.0,25267.708333333332,30157.0,20
2015-12-07,636381.0,26515.875,31253.0,20
2015-12-08,613707.0,25571.125,30958.0,19
2015-12-09,725845.0,30243.541666666668,35514.0,19
2015-12-10,739650.0,30818.75,35886.0,18
2015-12-11,736741.0,30697.541666666668,34983.0,18
2015-12-12,660449.0,27518.708333333332,31081.0,20
2015-12-13,613061.0,25544.208333333332,30558.0,20
2015-12-14,743171.0,30965.458333333332,36418.0,19
2015-12-15,747621.0,31150.875,35871.0,19
2015-12-16,737451.0,30727.125,35526.0,18
2015-12-17,735189.0,30632.875,35416.0,18
2015-12-18,724524.0,30188.5,34245.0,18
2015-12-19,648147.0,27006.125,30716.0,19
2015-12-20,607509.0,25312.875,30483.0,20
2015-12-21,726012.0,30250.5,35772.0,19
2015-12-22,723776.0,30157.333333333332,35233.0,19
2015-12-23,700116.0,29171.5,34464.0,19
2015-12-24,612702.0,25529.25,29571.0,9
2015-12-25,528510.0,22021.25,27284.0,20
2015-12-26,577780.0,24074.166666666668,27921.0,10
2015-12-27,564233.0,23509.708333333332,28477.0,20
2015-12-28,672435.0,28018.125,33107.0,19
2015-12-29,665579.0,27732.458333333332,32160.0,18
2015-12-30,649652.0,27068.833333333332,31268.0,19
2015-12-31,601137.0,25047.375,29787.0,18
2016-01-01,522898.0,21787.416666666668,26150.0,20
2016-01-02,586809.0,24450.375,29483.0,20
2016-01-03,585050.0,24377.083333333332,29604.0,19
2016-01-04,676027.0,28167.791666666668,32609.0,19
2016-01-05,671944.0,27997.666666666668,32109.0,10
2016-01-06,583268.0,24302.833333333332,29495.0,19
2016-01-07,720515.0,30021.458333333332,35520.0,19
2016-01-08,717396.0,29891.5,33720.0,10
2016-01-09,652136.0,27172.333333333332,31189.0,19
2016-01-10,617969.0,25748.708333333332,30800.0,20
2016-01-11,725209.0,30217.041666666668,35550.0,18
2016-01-12,744615.0,31025.625,35839.0,19
2016-01-13,758093.0,31587.208333333332,36560.0,19
2016-01-14,766619.0,31942.458333333332,37037.0,19
2016-01-15,765642.0,31901.75,36290.0,18
2016-01-16,693673.0,28903.041666666668,33698.0,19
2016-01-17,655537.0,27314.041666666668,33401.0,20
2016-01-18,777297.0,32387.375,38017.0,19
2016-01-19,778801.0,32450.041666666668,37694.0,19
2016-01-20,779346.0,32472.75,37720.0,18
2016-01-21,770208.0,32092.0,37264.0,19
2016-01-22,751580.0,31315.833333333332,35639.0,9
2016-01-23,666434.0,27768.083333333332,31532.0,19
2016-01-24,614160.0,25590.0,31153.0,20
2016-01-25,728688.0,30362.0,35739.0,19
2016-01-26,746572.0,31107.166666666668,36300.0,19
2016-01-27,748569.0,31190.375,36120.0,19
2016-01-28,747993.0,31166.375,36584.0,19
2016-01-29,741636.0,30901.5,35128.0,18
2016-01-30,663341.0,27639.208333333332,31680.0,19
2016-01-31,617670.0,25736.25,31045.0,20
2016-02-01,722040.0,30085.0,35462.0,19
2016-02-02,734792.0,30616.333333333332,35771.0,19
2016-02-03,736717.0,30696.541666666668,35528.0,19
2016-02-04,744353.0,31014.708333333332,36308.0,19
2016-02-05,740060.0,30835.833333333332,35222.0,9
2016-02-06,669550.0,27897.916666666668,31986.0,19
2016-02-07,620093.0,25837.208333333332,31123.0,20
2016-02-08,729049.0,30377.041666666668,35715.0,19
2016-02-09,735257.0,30635.708333333332,35401.0,19
2016-02-10,743028.0,30959.5,35552.0,19
2016-02-11,737669.0,30736.208333333332,35153.0,19
2016-02-12,721761.0,30073.375,34762.0,20
2016-02-13,659818.0,27492.416666666668,31088.0,19
2016-02-14,621289.0,25887.041666666668,31106.0,19
2016-02-15,756554.0,31523.083333333332,37105.0,19
2016-02-16,772584.0,32191.0,37274.0,19
2016-02-17,786254.0,32760.583333333332,38735.0,19
2016-02-18,783722.0,32655.083333333332,37912.0,19
2016-02-19,777166.0,32381.916666666668,36951.0,9
2016-02-20,688895.0,28703.958333333332,32855.0,19
2016-02-21,631535.0,26313.958333333332,31900.0,20
2016-02-22,741849.0,30910.375,36119.0,19
2016-02-23,739753.0,30823.041666666668,35578.0,19
2016-02-24,743091.0,30962.125,35836.0,19
2016-02-25,742398.0,30933.25,35823.0,19
2016-02-26,744118.0,31004.916666666668,35256.0,9
2016-02-27,690017.0,28750.708333333332,33100.0,19
2016-02-28,643753.0,26823.041666666668,32662.0,20
