value,datetime,datetime_utc,tz_time,geo_id,geo_name,indicator_id,indicator_name,unit,date
272.448,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
30.413,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
6.755,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
105.687,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
21.167,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
134.866,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,15,Comunidad Valenciana,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
23.534,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,16,Extremadura,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
38.28,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,17,Galicia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
30.604,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,18,Islas Baleares,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
16.514,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,19,Islas Canarias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
4.456,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,20,La Rioja,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
66.807,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,21,Región de Murcia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
0.006,2022-07-01T00:00:00.000+02:00,2022-06-30T22:00:00Z,2022-06-30T22:00:00.000Z,8746,Melilla,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-07-01
302.78,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,4,Andalucía,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
39.129,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,5,Aragón,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
7.062,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,6,Cantabria,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
156.8,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,7,Castilla-La Mancha,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
40.981,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,8,Castilla y León,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
296.42,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
33.4,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
7.037,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
114.207,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
22.931,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
146.424,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,15,Comunidad Valenciana,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
25.119,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,16,Extremadura,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
42.192,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,17,Galicia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
32.402,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,18,Islas Baleares,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
17.715,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,19,Islas Canarias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
4.599,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,20,La Rioja,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
73.194,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,21,Región de Murcia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
0.006,2022-08-01T00:00:00.000+02:00,2022-07-31T22:00:00Z,2022-07-31T22:00:00.000Z,8746,Melilla,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-08-01
326.384,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,4,Andalucía,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
40.982,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,5,Aragón,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
7.43,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,6,Cantabria,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
159.861,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,7,Castilla-La Mancha,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
42.787,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,8,Castilla y León,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
321.264,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
34.661,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
7.452,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
121.201,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
23.576,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
154.743,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,15,Comunidad Valenciana,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
26.403,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,16,Extremadura,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
44.925,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,17,Galicia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
35.031,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,18,Islas Baleares,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
19.725,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,19,Islas Canarias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
4.713,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,20,La Rioja,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
76.605,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,21,Región de Murcia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
0.006,2022-09-01T00:00:00.000+02:00,2022-08-31T22:00:00Z,2022-08-31T22:00:00.000Z,8746,Melilla,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-09-01
347.235,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,4,Andalucía,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
44.468,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,5,Aragón,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
8.29,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,6,Cantabria,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
163.168,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,7,Castilla-La Mancha,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
44.497,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,8,Castilla y León,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
345.366,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
35.629,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
7.956,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
129.012,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
24.47,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
162.948,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,15,Comunidad Valenciana,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
28.321,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,16,Extremadura,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
48.812,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,17,Galicia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
38.49,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,18,Islas Baleares,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
23.968,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,19,Islas Canarias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
5.002,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,20,La Rioja,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
80.398,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,21,Región de Murcia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
0.006,2022-10-01T00:00:00.000+02:00,2022-09-30T22:00:00Z,2022-09-30T22:00:00.000Z,8746,Melilla,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-10-01
375.348,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,4,Andalucía,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
46.991,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,5,Aragón,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
9.563,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,6,Cantabria,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
166.75,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,7,Castilla-La Mancha,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
47.23,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,8,Castilla y León,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
379.047,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
37.553,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
8.286,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
137.883,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
26.509,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
170.649,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,15,Comunidad Valenciana,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
30.523,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,16,Extremadura,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
52.64,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,17,Galicia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
41.905,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,18,Islas Baleares,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
26.889,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,19,Islas Canarias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
5.167,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,20,La Rioja,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
84.865,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,21,Región de Murcia,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
0.006,2022-11-01T00:00:00.000+01:00,2022-10-31T23:00:00Z,2022-10-31T23:00:00.000Z,8746,Melilla,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-11-01
411.192,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,4,Andalucía,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
50.68,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,5,Aragón,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
10.196,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,6,Cantabria,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
173.377,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,7,Castilla-La Mancha,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
51.229,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,8,Castilla y León,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
416.441,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,9,Cataluña,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
38.14,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,10,País Vasco,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
8.713,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,11,Principado de Asturias,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
148.603,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,13,Comunidad de Madrid,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
28.371,2022-12-01T00:00:00.000+01:00,2022-11-30T23:00:00Z,2022-11-30T23:00:00.000Z,14,Comunidad Foral de Navarra,1945,Potencia instalada de generación autoconsumo solar fotovoltaica,"[{'name': 'Potencia', 'id': 20}]",2022-12-01
